n_agents,mse,relative_mse
36,8.382181065809995,3117.491953615478
64,6.213014226484985,2310.737707369454
100,0.2688757883108199,100.0
144,0.11707209746936369,43.54133118673689
196,2.1559504181001774,801.8388087840409
256,0.6238804465268679,232.0329585814783
